k,coverage,strat
58,1329,Random
59,1344,Random
60,1347,Random
61,1351,Random
62,1353,Random
63,1761,Random
64,1765,Random
65,2029,Random
66,2031,Random
67,2033,Random
68,2041,Random
69,2043,Random
70,2044,Random
71,2045,Random
72,2048,Random
73,2060,Random
74,2063,Random
75,2065,Random
76,2067,Random
77,2069,Random
78,2071,Random
79,2113,Random
80,2114,Random
81,2131,Random
82,2136,Random
83,2139,Random
84,2143,Random
85,2145,Random
86,2147,Random
87,2150,Random
88,2157,Random
89,2159,Random
90,2161,Random
91,2186,Random
92,2188,Random
93,2189,Random
94,2197,Random
95,2218,Random
96,2228,Random
97,2242,Random
98,2244,Random
99,2246,Random
100,2280,Random
101,2281,Random
102,2383,Random
103,2385,Random
104,2389,Random
105,2757,Random
106,2761,Random
107,2798,Random
108,2803,Random
109,2870,Random
110,2872,Random
111,2882,Random
112,2892,Random
113,2895,Random
114,2912,Random
115,2913,Random
116,2915,Random
117,2919,Random
118,2931,Random
119,2945,Random
120,2947,Random
121,2956,Random
122,2958,Random
123,2980,Random
124,2985,Random
125,2987,Random
126,2988,Random
127,2989,Random
128,2991,Random
129,3000,Random
130,3103,Random
131,3125,Random
132,3127,Random
133,3129,Random
134,3195,Random
135,3195,Random
136,3278,Random
1,5,Random
2,7,Random
3,27,Random
4,43,Random
5,50,Random
6,52,Random
7,54,Random
8,57,Random
9,59,Random
10,72,Random
11,75,Random
12,79,Random
13,87,Random
14,89,Random
15,457,Random
16,459,Random
17,464,Random
18,466,Random
19,469,Random
20,471,Random
21,473,Random
22,576,Random
23,578,Random
24,581,Random
25,587,Random
26,589,Random
27,591,Random
28,595,Random
29,597,Random
30,603,Random
31,641,Random
32,1050,Random
33,1054,Random
34,1056,Random
35,1086,Random
36,1088,Random
37,1089,Random
38,1092,Random
39,1094,Random
40,1097,Random
41,1099,Random
42,1100,Random
43,1101,Random
44,1110,Random
45,1111,Random
46,1120,Random
47,1122,Random
48,1163,Random
49,1175,Random
50,1197,Random
51,1401,Random
52,1410,Random
53,1425,Random
54,2034,Random
55,2035,Random
56,2038,Random
57,2038,Random
58,2039,Random
59,2062,Random
60,2066,Random
61,2068,Random
62,2071,Random
63,2094,Random
64,2096,Random
65,2098,Random
66,2099,Random
67,2102,Random
68,2105,Random
69,2107,Random
70,2174,Random
71,2184,Random
72,2190,Random
73,2292,Random
74,2296,Random
75,2307,Random
76,2313,Random
77,2327,Random
78,2331,Random
79,2397,Random
80,2422,Random
81,2423,Random
82,2425,Random
83,2427,Random
84,2429,Random
85,2431,Random
86,2472,Random
87,2476,Random
88,2559,Random
89,2647,Random
90,2649,Random
91,2685,Random
92,2701,Random
93,2716,Random
94,2717,Random
95,2720,Random
96,2722,Random
97,2759,Random
98,2760,Random
99,2762,Random
100,2764,Random
101,2781,Random
102,2784,Random
103,2786,Random
104,2787,Random
105,2789,Random
106,2790,Random
107,3053,Random
108,3056,Random
109,3057,Random
110,3059,Random
111,3061,Random
112,3064,Random
113,3066,Random
114,3070,Random
115,3073,Random
116,3082,Random
117,3104,Random
118,3106,Random
119,3107,Random
120,3108,Random
121,3109,Random
122,3111,Random
123,3112,Random
124,3113,Random
125,3126,Random
126,3127,Random
127,3132,Random
128,3134,Random
129,3141,Random
130,3142,Random
131,3146,Random
132,3148,Random
133,3158,Random
134,3248,Random
135,3261,Random
136,3264,Random
1,6,Random
2,9,Random
3,51,Random
4,57,Random
5,61,Random
6,63,Random
7,73,Random
8,278,Random
9,280,Random
10,282,Random
11,283,Random
12,287,Random
13,370,Random
14,406,Random
15,411,Random
16,417,Random
17,428,Random
18,429,Random
19,433,Random
20,434,Random
21,456,Random
22,459,Random
23,461,Random
24,463,Random
25,468,Random
26,481,Random
27,488,Random
28,491,Random
29,513,Random
30,516,Random
31,520,Random
32,624,Random
33,626,Random
34,630,Random
35,638,Random
36,639,Random
37,642,Random
38,644,Random
39,658,Random
40,660,Random
41,662,Random
42,664,Random
43,667,Random
44,769,Random
45,771,Random
46,773,Random
47,776,Random
48,777,Random
49,779,Random
50,781,Random
51,784,Random
52,787,Random
53,824,Random
54,846,Random
55,850,Random
56,859,Random
57,860,Random
58,879,Random
59,904,Random
60,906,Random
61,906,Random
62,1274,Random
63,1283,Random
64,1285,Random
65,1287,Random
66,1289,Random
67,1291,Random
68,1292,Random
69,1294,Random
70,1361,Random
71,1361,Random
72,1364,Random
73,1366,Random
74,1367,Random
75,1390,Random
76,1391,Random
77,1392,Random
78,1409,Random
79,1415,Random
80,2023,Random
81,2025,Random
82,2062,Random
83,2068,Random
84,2069,Random
85,2071,Random
86,2085,Random
87,2089,Random
88,2099,Random
89,2108,Random
90,2149,Random
91,2150,Random
92,2152,Random
93,2154,Random
94,2166,Random
95,2171,Random
96,2175,Random
97,2188,Random
98,2189,Random
99,2191,Random
100,2194,Random
101,2195,Random
102,2196,Random
103,2203,Random
104,2207,Random
105,2210,Random
106,2277,Random
107,2279,Random
108,2309,Random
109,2318,Random
110,2406,Random
111,2407,Random
112,2410,Random
113,2411,Random
114,2501,Random
115,2503,Random
116,2504,Random
117,2506,Random
118,2522,Random
119,2524,Random
120,2538,Random
121,2553,Random
122,2568,Random
123,2570,Random
124,2572,Random
125,2835,Random
126,2836,Random
127,2838,Random
128,2840,Random
129,2841,Random
130,2842,Random
131,3250,Random
132,3251,Random
133,3255,Random
134,3257,Random
135,3280,Random
136,3283,Random
1,8,Random
2,10,Random
3,13,Random
4,16,Random
5,17,Random
6,19,Random
7,21,Random
8,22,Random
9,24,Random
10,41,Random
11,44,Random
12,47,Random
13,49,Random
14,51,Random
15,52,Random
16,460,Random
17,462,Random
18,470,Random
19,1079,Random
20,1081,Random
21,1083,Random
22,1085,Random
23,1094,Random
24,1096,Random
25,1099,Random
26,1141,Random
27,1510,Random
28,1513,Random
29,1519,Random
30,1535,Random
31,1549,Random
32,1551,Random
33,1552,Random
34,1556,Random
35,1560,Random
36,1563,Random
37,1567,Random
38,1597,Random
39,1599,Random
40,1603,Random
41,1605,Random
42,1672,Random
43,1875,Random
44,1878,Random
45,1880,Random
46,1882,Random
47,1883,Random
48,1887,Random
49,1889,Random
50,1890,Random
51,1900,Random
52,2164,Random
53,2166,Random
54,2169,Random
55,2172,Random
56,2176,Random
57,2178,Random
58,2180,Random
59,2214,Random
60,2215,Random
61,2217,Random
62,2219,Random
63,2222,Random
64,2325,Random
65,2338,Random
66,2405,Random
67,2442,Random
68,2544,Random
69,2547,Random
70,2548,Random
71,2551,Random
72,2555,Random
73,2577,Random
74,2578,Random
75,2581,Random
76,2583,Random
77,2585,Random
78,2607,Random
79,2615,Random
80,2616,Random
81,2625,Random
82,2627,Random
83,2628,Random
84,2630,Random
85,2632,Random
86,2634,Random
87,2636,Random
88,2646,Random
89,2656,Random
90,2659,Random
91,2660,Random
92,2667,Random
93,2667,Random
94,2670,Random
95,2676,Random
96,2688,Random
97,2692,Random
98,2710,Random
99,2712,Random
100,2718,Random
101,2719,Random
102,2744,Random
103,2746,Random
104,2747,Random
105,2768,Random
106,2770,Random
107,2771,Random
108,2780,Random
109,2782,Random
110,2784,Random
111,2786,Random
112,2789,Random
113,2790,Random
114,2791,Random
115,2828,Random
116,2830,Random
117,2913,Random
118,2914,Random
119,2920,Random
120,2932,Random
121,2937,Random
122,2978,Random
123,2983,Random
124,2997,Random
125,3087,Random
126,3175,Random
127,3186,Random
128,3203,Random
129,3223,Random
130,3227,Random
131,3229,Random
132,3239,Random
133,3241,Random
134,3255,Random
135,3278,Random
136,3279,Random
1,3,Random
2,5,Random
3,7,Random
4,9,Random
5,113,Random
6,116,Random
7,119,Random
8,131,Random
9,134,Random
10,154,Random
11,161,Random
12,165,Random
13,177,Random
14,182,Random
15,185,Random
16,186,Random
17,187,Random
18,190,Random
19,798,Random
20,801,Random
21,805,Random
22,807,Random
23,809,Random
24,811,Random
25,812,Random
26,813,Random
27,819,Random
28,833,Random
29,856,Random
30,858,Random
31,861,Random
32,863,Random
33,905,Random
34,909,Random
35,911,Random
36,917,Random
37,920,Random
38,922,Random
39,924,Random
40,1007,Random
41,1008,Random
42,1011,Random
43,1026,Random
44,1027,Random
45,1040,Random
46,1041,Random
47,1042,Random
48,1048,Random
49,1050,Random
50,1072,Random
51,1075,Random
52,1112,Random
53,1179,Random
54,1181,Random
55,1185,Random
56,1186,Random
57,1189,Random
58,1192,Random
59,1282,Random
60,1296,Random
61,1297,Random
62,1340,Random
63,1343,Random
64,1344,Random
65,1345,Random
66,1347,Random
67,1348,Random
68,1352,Random
69,1354,Random
70,1389,Random
71,1390,Random
72,1393,Random
73,1395,Random
74,1396,Random
75,1404,Random
76,1408,Random
77,1411,Random
78,1413,Random
79,1423,Random
80,1424,Random
81,1427,Random
82,1435,Random
83,1436,Random
84,1640,Random
85,1647,Random
86,1648,Random
87,1657,Random
88,1659,Random
89,1675,Random
90,1777,Random
91,1865,Random
92,1867,Random
93,1876,Random
94,1901,Random
95,1911,Random
96,1913,Random
97,1915,Random
98,1917,Random
99,1920,Random
100,1921,Random
101,1943,Random
102,1945,Random
103,1949,Random
104,1961,Random
105,2224,Random
106,2227,Random
107,2232,Random
108,2600,Random
109,2617,Random
110,2684,Random
111,2687,Random
112,2689,Random
113,2694,Random
114,2696,Random
115,2697,Random
116,2698,Random
117,2703,Random
118,2713,Random
119,2714,Random
120,2751,Random
121,2753,Random
122,2754,Random
123,2763,Random
124,2767,Random
125,2782,Random
126,2783,Random
127,2801,Random
128,2802,Random
129,2804,Random
130,2826,Random
131,2829,Random
132,2833,Random
133,2835,Random
134,2865,Random
135,2868,Random
136,2870,Random
1,5,Random
2,8,Random
3,10,Random
4,418,Random
5,426,Random
6,438,Random
7,440,Random
8,443,Random
9,447,Random
10,449,Random
11,532,Random
12,548,Random
13,550,Random
14,553,Random
15,555,Random
16,559,Random
17,763,Random
18,764,Random
19,767,Random
20,769,Random
21,859,Random
22,861,Random
23,870,Random
24,895,Random
25,898,Random
26,900,Random
27,903,Random
28,906,Random
29,909,Random
30,912,Random
31,1280,Random
32,1282,Random
33,1284,Random
34,1300,Random
35,1330,Random
36,1342,Random
37,1344,Random
38,1349,Random
39,1371,Random
40,1373,Random
41,1379,Random
42,1388,Random
43,1408,Random
44,1412,Random
45,1415,Random
46,1438,Random
47,1442,Random
48,1446,Random
49,1450,Random
50,1451,Random
51,1519,Random
52,1524,Random
53,1527,Random
54,1529,Random
55,1530,Random
56,1532,Random
57,1534,Random
58,1536,Random
59,1537,Random
60,1538,Random
61,1547,Random
62,1549,Random
63,1559,Random
64,1560,Random
65,1563,Random
66,1565,Random
67,1667,Random
68,1681,Random
69,1682,Random
70,1720,Random
71,1722,Random
72,1724,Random
73,1728,Random
74,1729,Random
75,1732,Random
76,1751,Random
77,1754,Random
78,1757,Random
79,1762,Random
80,1765,Random
81,1767,Random
82,1768,Random
83,1770,Random
84,1773,Random
85,1861,Random
86,1863,Random
87,1870,Random
88,1911,Random
89,1920,Random
90,1922,Random
91,1924,Random
92,1933,Random
93,1935,Random
94,1936,Random
95,1949,Random
96,1950,Random
97,1964,Random
98,2572,Random
99,2574,Random
100,2577,Random
101,2599,Random
102,2600,Random
103,2602,Random
104,2636,Random
105,2638,Random
106,2704,Random
107,2708,Random
108,2713,Random
109,2714,Random
110,2731,Random
111,2732,Random
112,2735,Random
113,2736,Random
114,2737,Random
115,2749,Random
116,2753,Random
117,2794,Random
118,2796,Random
119,2798,Random
120,2808,Random
121,2823,Random
122,2825,Random
123,2826,Random
124,2829,Random
125,2833,Random
126,2839,Random
127,2860,Random
128,2865,Random
129,2866,Random
130,2969,Random
131,3232,Random
132,3269,Random
133,3270,Random
134,3273,Random
135,3274,Random
136,3275,Random
1,32,Random
2,37,Random
3,40,Random
4,48,Random
5,54,Random
6,77,Random
7,99,Random
8,366,Random
9,370,Random
10,375,Random
11,378,Random
12,379,Random
13,385,Random
14,394,Random
15,427,Random
16,429,Random
17,431,Random
18,433,Random
19,435,Random
20,437,Random
21,440,Random
22,454,Random
23,456,Random
24,457,Random
25,459,Random
26,467,Random
27,474,Random
28,476,Random
29,489,Random
30,497,Random
31,498,Random
32,500,Random
33,502,Random
34,503,Random
35,506,Random
36,507,Random
37,511,Random
38,515,Random
39,517,Random
40,519,Random
41,520,Random
42,521,Random
43,538,Random
44,540,Random
45,543,Random
46,547,Random
47,549,Random
48,550,Random
49,640,Random
50,644,Random
51,647,Random
52,650,Random
53,652,Random
54,656,Random
55,657,Random
56,672,Random
57,739,Random
58,749,Random
59,751,Random
60,754,Random
61,755,Random
62,757,Random
63,759,Random
64,771,Random
65,772,Random
66,774,Random
67,776,Random
68,777,Random
69,778,Random
70,781,Random
71,782,Random
72,783,Random
73,784,Random
74,786,Random
75,787,Random
76,791,Random
77,793,Random
78,795,Random
79,797,Random
80,814,Random
81,815,Random
82,817,Random
83,859,Random
84,862,Random
85,864,Random
86,874,Random
87,911,Random
88,913,Random
89,916,Random
90,917,Random
91,919,Random
92,919,Random
93,921,Random
94,926,Random
95,928,Random
96,931,Random
97,935,Random
98,957,Random
99,1367,Random
100,1380,Random
101,1381,Random
102,1390,Random
103,1492,Random
104,1860,Random
105,1927,Random
106,1929,Random
107,2032,Random
108,2237,Random
109,2243,Random
110,2325,Random
111,2343,Random
112,2348,Random
113,2368,Random
114,2370,Random
115,2371,Random
116,2373,Random
117,2374,Random
118,2462,Random
119,2465,Random
120,2480,Random
121,2482,Random
122,2493,Random
123,2515,Random
124,2520,Random
125,2522,Random
126,2528,Random
127,2544,Random
128,2569,Random
129,2579,Random
130,2616,Random
131,2620,Random
132,3229,Random
133,3243,Random
134,3284,Random
135,3286,Random
136,3288,Random
1,4,Random
2,14,Random
3,17,Random
4,39,Random
5,43,Random
6,57,Random
7,79,Random
8,83,Random
9,84,Random
10,87,Random
11,154,Random
12,155,Random
13,165,Random
14,169,Random
15,171,Random
16,213,Random
17,215,Random
18,216,Random
19,219,Random
20,227,Random
21,230,Random
22,231,Random
23,233,Random
24,235,Random
25,253,Random
26,256,Random
27,258,Random
28,268,Random
29,284,Random
30,287,Random
31,297,Random
32,299,Random
33,301,Random
34,306,Random
35,308,Random
36,310,Random
37,312,Random
38,313,Random
39,315,Random
40,319,Random
41,330,Random
42,333,Random
43,335,Random
44,339,Random
45,344,Random
46,952,Random
47,953,Random
48,961,Random
49,986,Random
50,988,Random
51,991,Random
52,1028,Random
53,1436,Random
54,1438,Random
55,1442,Random
56,1459,Random
57,1471,Random
58,1485,Random
59,1487,Random
60,1489,Random
61,1579,Random
62,1581,Random
63,1582,Random
64,1604,Random
65,1606,Random
66,1609,Random
67,1697,Random
68,1699,Random
69,1701,Random
70,1710,Random
71,1712,Random
72,1716,Random
73,1718,Random
74,1724,Random
75,1826,Random
76,1827,Random
77,1857,Random
78,2121,Random
79,2123,Random
80,2124,Random
81,2125,Random
82,2126,Random
83,2127,Random
84,2128,Random
85,2129,Random
86,2132,Random
87,2144,Random
88,2148,Random
89,2149,Random
90,2232,Random
91,2435,Random
92,2437,Random
93,2440,Random
94,2443,Random
95,2449,Random
96,2463,Random
97,2566,Random
98,2568,Random
99,2570,Random
100,2572,Random
101,2574,Random
102,2576,Random
103,2599,Random
104,2601,Random
105,2615,Random
106,2617,Random
107,2654,Random
108,2656,Random
109,2697,Random
110,2700,Random
111,2767,Random
112,3135,Random
113,3144,Random
114,3150,Random
115,3155,Random
116,3165,Random
117,3185,Random
118,3187,Random
119,3189,Random
120,3190,Random
121,3207,Random
122,3210,Random
123,3212,Random
124,3214,Random
125,3216,Random
126,3218,Random
127,3220,Random
128,3228,Random
